EC_M01,EC_M02,EC_M03,EC_25C_M01,EC_25C_M02,EC_25C_M03,Temp_M01_C,Temp_M02_C,Temp_M03_C,Mercury_Temp,EC_TrueTemp_M01,EC_TrueTemp_M02,EC_TrueTemp_M03,Temp_Error_M01,Temp_Error_M02,Temp_Error_M03
430.0,1291.0,1264.0,252.9411764705882,759.4117647058823,743.5294117647059,61.41,58.91,53.51,60.0,15176.470588235292,45564.70588235294,44611.76470588235,1.4099999999999966,-1.0900000000000034,-6.490000000000002
,1199.0,,,611.7346938775511,,,69.87,,73.0,,44656.63265306123,,,-3.1299999999999955,
181.0,493.0,532.0,181.0,493.0,532.0,22.97,23.96,24.61,25.0,4525.0,12325.0,13300.0,-2.030000000000001,-1.0399999999999991,-0.39000000000000057
388.0,1115.0,1144.0,298.46153846153845,857.6923076923076,880.0,39.96,40.45,41.88,40.0,11938.461538461539,34307.692307692305,35200.0,-0.03999999999999915,0.45000000000000284,1.8800000000000026
163.0,488.0,397.0,148.18181818181816,443.6363636363636,360.9090909090909,29.11,31.64,28.78,30.0,4445.454545454545,13309.090909090908,10827.272727272726,-0.8900000000000006,1.6400000000000006,-1.2199999999999989
92.0,105.0,,69.69696969696969,79.54545454545455,,40.36,38.95,,41.0,2857.575757575757,3261.3636363636365,,-0.6400000000000006,-2.049999999999997,
254.0,706.0,737.0,230.90909090909088,641.8181818181818,670.0,29.11,29.79,30.83,30.0,6927.272727272726,19254.545454545452,20100.0,-0.8900000000000006,-0.21000000000000085,0.8299999999999983
,1200.0,,,909.090909090909,,,39.69,,41.0,,37272.72727272727,,,-1.3100000000000023,
165.0,486.0,427.0,150.0,441.81818181818176,388.18181818181813,30.02,29.71,27.02,30.0,4500.0,13254.545454545452,11645.454545454544,0.019999999999999574,-0.28999999999999915,-2.9800000000000004
63.0,126.0,107.0,42.0,84.0,71.33333333333333,48.3,50.32,47.1,50.0,2100.0,4200.0,3566.6666666666665,-1.7000000000000028,0.3200000000000003,-2.8999999999999986
411.0,1242.0,1241.0,241.76470588235293,730.5882352941176,729.9999999999999,60.7,60.58,57.75,60.0,14505.882352941175,43835.294117647056,43799.99999999999,0.7000000000000028,0.5799999999999983,-2.25
433.0,1379.0,1377.0,206.19047619047618,656.6666666666666,655.7142857142857,79.32,79.41,77.2,80.0,16495.238095238095,52533.33333333333,52457.142857142855,-0.6800000000000068,-0.5900000000000034,-2.799999999999997
329.0,952.0,1047.0,193.52941176470586,559.9999999999999,615.8823529411764,58.96,58.3,56.73,60.0,11611.764705882351,33599.99999999999,36952.94117647058,-1.0399999999999991,-1.7000000000000028,-3.270000000000003
439.0,1351.0,1263.0,209.04761904761904,643.3333333333333,601.4285714285714,78.99,80.38,77.01,80.0,16723.809523809523,51466.66666666666,48114.28571428572,-1.0100000000000051,0.37999999999999545,-2.989999999999995
423.0,1271.0,1224.0,248.82352941176467,747.6470588235293,719.9999999999999,60.32,61.95,63.35,60.0,14929.41176470588,44858.823529411755,43199.99999999999,0.3200000000000003,1.9500000000000028,3.3500000000000014
406.0,1295.0,1399.0,213.6842105263158,681.578947368421,736.3157894736843,70.24,68.71,70.76,70.0,14957.894736842107,47710.52631578947,51542.1052631579,0.23999999999999488,-1.2900000000000063,0.7600000000000051
449.0,1260.0,1211.0,345.38461538461536,969.2307692307692,931.5384615384615,38.77,40.73,35.16,40.0,13815.384615384613,38769.230769230766,37261.53846153846,-1.2299999999999969,0.7299999999999969,-4.840000000000003
306.0,860.0,828.0,306.0,860.0,828.0,25.31,25.38,22.45,25.0,7650.0,21500.0,20700.0,0.3099999999999987,0.379999999999999,-2.5500000000000007
397.0,1159.0,1113.0,397.0,1159.0,1113.0,25.21,26.24,22.97,25.0,9925.0,28975.0,27825.0,0.21000000000000085,1.2399999999999984,-2.030000000000001
,1279.0,,,830.5194805194805,,,50.37,,52.0,,43187.01298701298,,,-1.6300000000000026,
439.0,1242.0,1194.0,292.6666666666667,828.0,796.0,50.29,50.77,49.44,50.0,14633.333333333334,41400.0,39800.0,0.28999999999999915,0.7700000000000031,-0.5600000000000023
,1125.0,,,1171.875,,,23.31,,23.0,,26953.125,,,0.3099999999999987,
,1185.0,,,779.6052631578947,,,50.57,,51.0,,39759.868421052626,,,-0.4299999999999997,
363.0,393.0,,279.2307692307692,302.3076923076923,,39.99,35.24,,40.0,11169.23076923077,12092.307692307693,,-0.00999999999999801,-4.759999999999998,
,1265.0,,,727.0114942528736,,,53.9,,62.0,,45074.71264367816,,,-8.100000000000001,
,1387.0,,,603.0434782608696,,,87.08,,90.0,,54273.913043478264,,,-2.9200000000000017,
440.0,1366.0,1385.0,231.57894736842107,718.9473684210527,728.9473684210527,70.31,70.69,68.43,70.0,16210.526315789475,50326.31578947369,51026.31578947369,0.3100000000000023,0.6899999999999977,-1.5699999999999932
432.0,1329.0,1206.0,227.3684210526316,699.4736842105264,634.7368421052632,69.45,69.07,72.97,70.0,15915.789473684212,48963.15789473685,44431.57894736843,-0.5499999999999972,-0.9300000000000068,2.969999999999999
409.0,1211.0,1219.0,272.6666666666667,807.3333333333334,812.6666666666666,49.63,49.25,51.95,50.0,13633.333333333334,40366.66666666667,40633.33333333333,-0.36999999999999744,-0.75,1.9500000000000028
356.0,1048.0,1014.0,356.0,1048.0,1014.0,24.9,24.7,23.77,25.0,8900.0,26200.0,25350.0,-0.10000000000000142,-0.3000000000000007,-1.2300000000000004
328.0,348.0,,298.18181818181813,316.3636363636363,,29.28,27.39,,30.0,8945.454545454544,9490.90909090909,,-0.7199999999999989,-2.6099999999999994,
,1164.0,,,1039.2857142857142,,,30.5,,31.0,,32217.85714285714,,,-0.5,
279.0,778.0,802.0,253.63636363636363,707.2727272727273,729.090909090909,29.79,31.14,30.3,30.0,7609.090909090909,21218.181818181816,21872.727272727272,-0.21000000000000085,1.1400000000000006,0.3000000000000007
395.0,1169.0,1158.0,359.09090909090907,1062.7272727272727,1052.7272727272727,29.74,30.43,30.07,30.0,10772.727272727272,31881.818181818184,31581.818181818184,-0.26000000000000156,0.4299999999999997,0.07000000000000028
,1236.0,,,686.6666666666666,,,61.24,,65.0,,44633.33333333333,,,-3.759999999999998,
114.0,347.0,310.0,76.0,231.33333333333334,206.66666666666666,49.57,49.47,43.59,50.0,3800.0,11566.666666666668,10333.333333333332,-0.4299999999999997,-0.5300000000000011,-6.409999999999997
,1010.0,,,711.2676056338029,,,40.45,,46.0,,32718.30985915493,,,-5.549999999999997,
,1226.0,,,681.1111111111111,,,62.77,,65.0,,44272.22222222222,,,-2.229999999999997,
403.0,1224.0,1239.0,310.0,941.5384615384615,953.0769230769231,39.9,38.83,38.53,40.0,12400.0,37661.53846153846,38123.07692307692,-0.10000000000000142,-1.1700000000000017,-1.4699999999999989
70.0,163.0,124.0,36.8421052631579,85.78947368421053,65.26315789473685,69.94,70.99,63.12,70.0,2578.947368421053,6005.263157894738,4568.421052631579,-0.060000000000002274,0.9899999999999949,-6.880000000000003
133.0,410.0,352.0,120.90909090909089,372.7272727272727,320.0,30.1,30.77,28.78,30.0,3627.2727272727266,11181.81818181818,9600.0,0.10000000000000142,0.7699999999999996,-1.2199999999999989
315.0,927.0,1038.0,165.78947368421052,487.89473684210526,546.3157894736843,69.5,69.87,70.31,70.0,11605.263157894737,34152.63157894737,38242.1052631579,-0.5,-0.12999999999999545,0.3100000000000023
445.0,1256.0,1212.0,342.3076923076923,966.1538461538461,932.3076923076923,39.21,40.42,39.93,40.0,13692.307692307693,38646.153846153844,37292.30769230769,-0.7899999999999991,0.4200000000000017,-0.07000000000000028
199.0,706.0,791.0,94.76190476190476,336.1904761904762,376.66666666666663,78.35,80.84,79.37,80.0,7580.952380952381,26895.238095238095,30133.33333333333,-1.6500000000000057,0.8400000000000034,-0.6299999999999955
,1134.0,,,1181.25,,,23.45,,23.0,,27168.75,,,0.4499999999999993,
,1087.0,,,1132.2916666666667,,,21.87,,23.0,,26042.708333333336,,,-1.129999999999999,
81.0,87.0,,79.41176470588235,85.29411764705883,,25.43,26.04,,26.0,2064.705882352941,2217.6470588235293,,-0.5700000000000003,0.03999999999999915,
,1255.0,,,814.9350649350649,,,51.25,,52.0,,42376.62337662338,,,-0.75,
,1236.0,,,611.8811881188119,,,74.48,,76.0,,46502.97029702971,,,-1.519999999999996,
,1185.0,,,971.3114754098361,,,28.91,,36.0,,34967.2131147541,,,-7.09,
,947.0,,,614.9350649350649,,,49.48,,52.0,,31976.623376623378,,,-2.520000000000003,
218.0,686.0,616.0,128.23529411764704,403.52941176470586,362.35294117647055,60.23,60.81,53.77,60.0,7694.1176470588225,24211.76470588235,21741.176470588234,0.22999999999999687,0.8100000000000023,-6.229999999999997
,1316.0,,,678.3505154639175,,,69.65,,72.0,,48841.237113402065,,,-2.3499999999999943,
430.0,1236.0,1190.0,330.7692307692308,950.7692307692307,915.3846153846154,40.33,40.76,39.42,40.0,13230.76923076923,38030.76923076923,36615.38461538462,0.3299999999999983,0.759999999999998,-0.5799999999999983
,1264.0,,,726.4367816091954,,,60.97,,62.0,,45039.08045977011,,,-1.0300000000000011,
,1204.0,,,627.0833333333334,,,62.25,,71.0,,44522.91666666667,,,-8.75,
388.0,1338.0,1591.0,184.76190476190476,637.1428571428571,757.6190476190476,81.71,82.05,73.38,80.0,14780.952380952382,50971.428571428565,60609.52380952381,1.7099999999999937,2.049999999999997,-6.6200000000000045
289.0,872.0,943.0,137.61904761904762,415.23809523809524,449.04761904761904,78.56,77.87,70.99,80.0,11009.52380952381,33219.04761904762,35923.80952380953,-1.4399999999999977,-2.1299999999999955,-9.010000000000005
396.0,1162.0,1104.0,396.0,1162.0,1104.0,25.38,26.04,23.31,25.0,9900.0,29050.0,27600.0,0.379999999999999,1.0399999999999991,-1.6900000000000013
675.0,704.0,,355.2631578947369,370.5263157894737,,70.99,64.74,,70.0,24868.42105263158,25936.84210526316,,0.9899999999999949,-5.260000000000005,
327.0,352.0,,297.27272727272725,320.0,,29.92,28.78,,30.0,8918.181818181818,9600.0,,-0.0799999999999983,-1.2199999999999989,
,1104.0,,,569.0721649484536,,,71.07,,72.0,,40973.195876288664,,,-0.9300000000000068,
,925.0,,,811.4035087719298,,,31.64,,32.0,,25964.912280701752,,,-0.35999999999999943,
400.0,1303.0,1242.0,210.5263157894737,685.7894736842105,653.6842105263158,69.42,68.45,72.08,70.0,14736.842105263158,48005.26315789473,45757.89473684211,-0.5799999999999983,-1.5499999999999972,2.0799999999999983
442.0,1348.0,1199.0,232.63157894736844,709.4736842105264,631.0526315789474,69.94,68.43,69.87,70.0,16284.21052631579,49663.15789473685,44173.68421052632,-0.060000000000002274,-1.5699999999999932,-0.12999999999999545
,1280.0,,,603.7735849056603,,,78.56,,81.0,,48905.66037735849,,,-2.4399999999999977,
,1134.0,,,900.0,,,33.72,,38.0,,34200.0,,,-4.280000000000001,
,1237.0,,,552.2321428571428,,,81.82,,87.0,,48044.19642857142,,,-5.180000000000007,
449.0,1353.0,1237.0,213.8095238095238,644.2857142857142,589.047619047619,79.99,80.43,84.51,80.0,17104.761904761905,51542.85714285714,47123.80952380953,-0.010000000000005116,0.4300000000000068,4.510000000000005
448.0,1331.0,1364.0,235.78947368421055,700.5263157894738,717.8947368421053,70.84,69.14,73.8,70.0,16505.263157894737,49036.84210526316,50252.631578947374,0.8400000000000034,-0.8599999999999994,3.799999999999997
310.0,341.0,,303.921568627451,334.3137254901961,,25.48,26.11,,26.0,7901.9607843137255,8692.156862745098,,-0.5199999999999996,0.10999999999999943,
,1038.0,,,524.2424242424242,,,70.31,,74.0,,38793.93939393939,,,-3.6899999999999977,
,1266.0,,,736.046511627907,,,52.28,,61.0,,44898.83720930233,,,-8.719999999999999,
,1198.0,,,680.6818181818181,,,60.59,,63.0,,42882.954545454544,,,-2.4099999999999966,
350.0,999.0,1034.0,269.2307692307692,768.4615384615385,795.3846153846154,39.54,39.42,42.16,40.0,10769.23076923077,30738.46153846154,31815.384615384613,-0.46000000000000085,-0.5799999999999983,2.1599999999999966
332.0,955.0,889.0,195.2941176470588,561.7647058823529,522.9411764705882,58.3,59.11,56.78,60.0,11717.647058823528,33705.882352941175,31376.47058823529,-1.7000000000000028,-0.8900000000000006,-3.219999999999999
469.0,499.0,,275.88235294117646,293.52941176470586,,60.11,53.12,,60.0,16552.941176470587,17611.76470588235,,0.10999999999999943,-6.880000000000003,
414.0,1230.0,1237.0,318.46153846153845,946.1538461538461,951.5384615384615,40.27,40.3,35.54,40.0,12738.461538461539,37846.153846153844,38061.53846153846,0.2700000000000031,0.29999999999999716,-4.460000000000001
,1194.0,,,785.5263157894736,,,49.44,,51.0,,40061.84210526315,,,-1.5600000000000023,
,1171.0,,,672.9885057471264,,,61.08,,62.0,,41725.28735632184,,,-0.9200000000000017,
116.0,337.0,339.0,116.0,337.0,339.0,21.21,22.83,25.29,25.0,2900.0,8425.0,8475.0,-3.789999999999999,-2.1700000000000017,0.28999999999999915
422.0,1326.0,1424.0,222.10526315789474,697.8947368421053,749.4736842105264,69.9,70.39,72.97,70.0,15547.368421052632,48852.631578947374,52463.15789473685,-0.09999999999999432,0.39000000000000057,2.969999999999999
369.0,1078.0,1049.0,369.0,1078.0,1049.0,24.27,25.48,22.81,25.0,9225.0,26950.0,26225.0,-0.7300000000000004,0.4800000000000004,-2.1900000000000013
190.0,656.0,560.0,100.0,345.2631578947369,294.7368421052632,68.94,71.71,61.69,70.0,7000.0,24168.42105263158,20631.578947368424,-1.0600000000000023,1.7099999999999937,-8.310000000000002
426.0,1264.0,1228.0,250.58823529411762,743.5294117647059,722.3529411764705,58.86,59.47,63.54,60.0,15035.294117647058,44611.76470588235,43341.17647058823,-1.1400000000000006,-0.5300000000000011,3.539999999999999
239.0,869.0,954.0,113.80952380952381,413.8095238095238,454.2857142857143,80.62,79.68,69.14,80.0,9104.761904761905,33104.7619047619,36342.857142857145,0.6200000000000045,-0.3199999999999932,-10.86
198.0,551.0,591.0,179.99999999999997,500.9090909090909,537.2727272727273,29.59,30.73,31.48,30.0,5399.999999999999,15027.272727272726,16118.181818181818,-0.41000000000000014,0.7300000000000004,1.4800000000000004
,1224.0,,,680.0,,,63.35,,65.0,,44200.0,,,-1.6499999999999986,
,1024.0,,,522.4489795918367,,,70.01,,73.0,,38138.77551020408,,,-2.989999999999995,
330.0,378.0,,173.6842105263158,198.94736842105263,,68.36,61.08,,70.0,12157.894736842107,13926.315789473683,,-1.6400000000000006,-8.920000000000002,
415.0,1194.0,1124.0,377.27272727272725,1085.4545454545453,1021.8181818181818,29.54,30.93,30.45,30.0,11318.181818181818,32563.636363636357,30654.545454545452,-0.46000000000000085,0.9299999999999997,0.4499999999999993
637.0,769.0,,297.66355140186914,359.3457943925233,,82.62,76.45,,82.0,24408.41121495327,29466.35514018691,,0.6200000000000045,-5.549999999999997,
430.0,1407.0,1570.0,204.76190476190476,670.0,747.6190476190476,81.85,81.03,80.09,80.0,16380.952380952382,53600.0,59809.52380952381,1.8499999999999943,1.0300000000000011,0.09000000000000341
541.0,534.0,,360.6666666666667,356.0,,49.9,44.49,,50.0,18033.333333333336,17800.0,,-0.10000000000000142,-5.509999999999998,
410.0,1344.0,1250.0,195.23809523809524,640.0,595.2380952380952,78.86,79.05,82.05,80.0,15619.047619047618,51200.0,47619.04761904762,-1.1400000000000006,-0.9500000000000028,2.049999999999997
452.0,1317.0,1223.0,237.89473684210526,693.1578947368421,643.6842105263158,69.78,69.54,69.14,70.0,16652.631578947367,48521.05263157895,45057.89473684211,-0.21999999999999886,-0.45999999999999375,-0.8599999999999994
441.0,1273.0,1277.0,294.0,848.6666666666666,851.3333333333334,49.1,50.5,47.86,50.0,14700.0,42433.33333333333,42566.66666666667,-0.8999999999999986,0.5,-2.1400000000000006
,826.0,,,550.6666666666666,,,42.87,,50.0,,27533.333333333332,,,-7.130000000000003,
,1216.0,,,779.4871794871794,,,52.15,,53.0,,41312.82051282051,,,-0.8500000000000014,
,1088.0,,,937.9310344827587,,,33.35,,33.0,,30951.724137931036,,,0.3500000000000014,
146.0,423.0,414.0,146.0,423.0,414.0,21.92,22.45,25.24,25.0,3650.0,10575.0,10350.0,-3.0799999999999983,-2.5500000000000007,0.23999999999999844
324.0,914.0,925.0,294.5454545454545,830.9090909090909,840.9090909090909,29.87,31.12,31.64,30.0,8836.363636363636,24927.272727272728,25227.272727272728,-0.129999999999999,1.120000000000001,1.6400000000000006
49.0,95.0,89.0,49.0,95.0,89.0,22.23,26.5,24.99,25.0,1225.0,2375.0,2225.0,-2.7699999999999996,1.5,-0.010000000000001563
325.0,345.0,,191.17647058823528,202.9411764705882,,61.02,53.73,,60.0,11470.588235294117,12176.470588235292,,1.0200000000000031,-6.270000000000003,
,1558.0,,,749.0384615384615,,,68.85,,79.0,,59174.03846153846,,,-10.150000000000006,
,1144.0,,,1191.6666666666667,,,23.0,,23.0,,27408.333333333336,,,0.0,
430.0,1284.0,1256.0,252.9411764705882,755.2941176470588,738.8235294117646,59.06,61.8,43.82,60.0,15176.470588235292,45317.647058823524,44329.41176470588,-0.9399999999999977,1.7999999999999972,-16.18
457.0,1278.0,1196.0,304.6666666666667,852.0,797.3333333333334,48.75,50.37,49.79,50.0,15233.333333333334,42600.0,39866.66666666667,-1.25,0.36999999999999744,-0.21000000000000085
,1236.0,,,556.7567567567568,,,85.26,,86.0,,47881.08108108108,,,-0.7399999999999949,
282.0,802.0,832.0,216.9230769230769,616.9230769230769,640.0,38.15,40.39,35.46,40.0,8676.923076923076,24676.923076923078,25600.0,-1.8500000000000014,0.39000000000000057,-4.539999999999999
,1183.0,,,1056.25,,,30.09,,31.0,,32743.75,,,-0.9100000000000001,
,1239.0,,,573.6111111111111,,,79.27,,83.0,,47609.72222222222,,,-3.730000000000004,
370.0,1088.0,1113.0,246.66666666666666,725.3333333333334,742.0,48.49,48.24,49.63,50.0,12333.333333333332,36266.66666666667,37100.0,-1.509999999999998,-1.759999999999998,-0.36999999999999744
433.0,1206.0,1177.0,393.6363636363636,1096.3636363636363,1070.0,28.91,30.97,30.09,30.0,11809.090909090908,32890.90909090909,32100.0,-1.0899999999999999,0.9699999999999989,0.08999999999999986
447.0,1356.0,1239.0,212.85714285714286,645.7142857142857,590.0,79.7,79.27,79.27,80.0,17028.571428571428,51657.142857142855,47200.0,-0.29999999999999716,-0.730000000000004,-0.730000000000004
,1213.0,,,673.8888888888889,,,63.71,,65.0,,43802.77777777778,,,-1.2899999999999991,
249.0,702.0,706.0,166.0,468.0,470.6666666666667,51.05,51.91,50.37,50.0,8300.0,23400.0,23533.333333333336,1.0499999999999972,1.9099999999999966,0.36999999999999744
,929.0,,,800.8620689655173,,,32.18,,33.0,,26428.448275862072,,,-0.8200000000000003,
324.0,888.0,879.0,324.0,888.0,879.0,24.92,25.82,22.47,25.0,8100.0,22200.0,21975.0,-0.0799999999999983,0.8200000000000003,-2.530000000000001
,1190.0,,,901.5151515151515,,,39.42,,41.0,,36962.12121212121,,,-1.5799999999999983,
,1373.0,,,653.8095238095237,,,70.99,,80.0,,52304.7619047619,,,-9.010000000000005,
388.0,1337.0,1562.0,184.76190476190476,636.6666666666666,743.8095238095237,79.63,79.47,70.76,80.0,14780.952380952382,50933.33333333333,59504.7619047619,-0.37000000000000455,-0.5300000000000011,-9.239999999999995
,822.0,,,856.25,,,22.81,,23.0,,19693.75,,,-0.19000000000000128,
,1230.0,,,621.2121212121212,,,71.77,,74.0,,45969.696969696975,,,-2.230000000000004,
,1219.0,,,771.5189873417721,,,52.74,,54.0,,41662.02531645569,,,-1.259999999999998,
,1264.0,,,590.6542056074766,,,78.46,,82.0,,48433.64485981308,,,-3.5400000000000063,
,1207.0,,,914.3939393939394,,,37.37,,41.0,,37490.15151515151,,,-3.6300000000000026,
387.0,1097.0,1142.0,297.6923076923077,843.8461538461538,878.4615384615385,38.15,38.33,42.23,40.0,11907.692307692307,33753.846153846156,35138.46153846154,-1.8500000000000014,-1.6700000000000017,2.229999999999997
328.0,914.0,924.0,298.18181818181813,830.9090909090909,839.9999999999999,29.64,31.09,32.0,30.0,8945.454545454544,24927.272727272728,25199.999999999996,-0.35999999999999943,1.0899999999999999,2.0
,1245.0,,,808.4415584415584,,,50.1,,52.0,,42038.96103896104,,,-1.8999999999999986,
,1280.0,,,598.1308411214953,,,80.62,,82.0,,49046.72897196262,,,-1.3799999999999955,
401.0,1288.0,1393.0,211.05263157894737,677.8947368421053,733.1578947368422,70.06,71.85,69.14,70.0,14773.684210526317,47452.631578947374,51321.052631578954,0.060000000000002274,1.8499999999999943,-0.8599999999999994
305.0,853.0,901.0,277.27272727272725,775.4545454545454,819.090909090909,29.51,30.55,32.81,30.0,8318.181818181818,23263.63636363636,24572.727272727272,-0.48999999999999844,0.5500000000000007,2.8100000000000023
433.0,1346.0,1389.0,227.89473684210526,708.421052631579,731.0526315789474,68.57,71.07,62.25,70.0,15952.631578947368,49589.47368421053,51173.68421052632,-1.4300000000000068,1.0699999999999932,-7.75
,1109.0,,,1155.2083333333335,,,23.02,,23.0,,26569.79166666667,,,0.019999999999999574,
441.0,1329.0,1404.0,210.0,632.8571428571428,668.5714285714286,79.45,79.47,89.31,80.0,16800.0,50628.57142857142,53485.71428571428,-0.5499999999999972,-0.5300000000000011,9.310000000000002
,1033.0,,,679.6052631578947,,,50.29,,51.0,,34659.868421052626,,,-0.7100000000000009,
387.0,1116.0,1072.0,387.0,1116.0,1072.0,24.39,24.97,22.61,25.0,9675.0,27900.0,26800.0,-0.6099999999999994,-0.030000000000001137,-2.3900000000000006
,1223.0,,,623.9795918367347,,,71.45,,73.0,,45550.510204081635,,,-1.5499999999999972,
,1092.0,,,1114.2857142857142,,,24.03,,24.0,,26742.85714285714,,,0.030000000000001137,
,1241.0,,,729.9999999999999,,,57.75,,60.0,,43799.99999999999,,,-2.25,
440.0,1259.0,1204.0,338.46153846153845,968.4615384615385,926.1538461538461,39.21,40.97,38.68,40.0,13538.461538461539,38738.46153846154,37046.153846153844,-0.7899999999999991,0.9699999999999989,-1.3200000000000003
,1265.0,,,564.7321428571428,,,83.79,,87.0,,49131.69642857142,,,-3.2099999999999937,
108.0,291.0,279.0,83.07692307692308,223.84615384615384,214.6153846153846,39.76,39.09,38.45,40.0,3323.0769230769233,8953.846153846154,8584.615384615385,-0.240000000000002,-0.9099999999999966,-1.5499999999999972
,1305.0,,,741.4772727272727,,,61.46,,63.0,,46713.068181818184,,,-1.5399999999999991,
288.0,846.0,775.0,288.0,846.0,775.0,26.65,25.94,22.04,25.0,7200.0,21150.0,19375.0,1.6499999999999986,0.9400000000000013,-2.960000000000001
,1106.0,,,1152.0833333333335,,,23.31,,23.0,,26497.91666666667,,,0.3099999999999987,
,1222.0,,,718.8235294117646,,,58.7,,60.0,,43129.41176470588,,,-1.2999999999999972,
391.0,1172.0,1128.0,300.7692307692308,901.5384615384615,867.6923076923076,38.74,40.67,40.45,40.0,12030.76923076923,36061.53846153846,34707.692307692305,-1.259999999999998,0.6700000000000017,0.45000000000000284
423.0,1344.0,1315.0,222.63157894736844,707.3684210526316,692.1052631578948,70.09,71.14,72.4,70.0,15584.21052631579,49515.789473684206,48447.36842105263,0.09000000000000341,1.1400000000000006,2.4000000000000057
,1372.0,,,692.929292929293,,,69.5,,74.0,,51276.76767676768,,,-4.5,
685.0,791.0,,314.22018348623857,362.84403669724776,,85.16,79.37,,84.0,26394.49541284404,30478.899082568812,,1.1599999999999966,-4.6299999999999955,
,934.0,,,530.6818181818181,,,58.5,,63.0,,33432.954545454544,,,-4.5,
,1142.0,,,852.2388059701492,,,42.23,,42.0,,35794.029850746265,,,0.22999999999999687,
,1200.0,,,789.4736842105264,,,51.01,,51.0,,40263.15789473685,,,0.00999999999999801,
303.0,885.0,932.0,178.23529411764704,520.5882352941176,548.235294117647,59.53,59.27,58.05,60.0,10694.117647058823,31235.294117647056,32894.11764705882,-0.46999999999999886,-0.7299999999999969,-1.9500000000000028
,1623.0,,,744.4954128440368,,,82.62,,84.0,,62537.61467889909,,,-1.3799999999999955,
439.0,1216.0,1174.0,399.09090909090907,1105.4545454545453,1067.2727272727273,29.64,30.26,30.3,30.0,11972.727272727272,33163.63636363636,32018.181818181816,-0.35999999999999943,0.26000000000000156,0.3000000000000007
447.0,1321.0,1234.0,235.26315789473685,695.2631578947369,649.4736842105264,68.78,69.42,63.53,70.0,16468.42105263158,48668.42105263158,45463.15789473685,-1.2199999999999989,-0.5799999999999983,-6.469999999999999
,1288.0,,,723.5955056179776,,,61.46,,64.0,,46310.11235955056,,,-2.539999999999999,
,937.0,,,821.9298245614034,,,32.03,,32.0,,26301.75438596491,,,0.030000000000001137,
,1280.0,,,673.6842105263158,,,69.57,,70.0,,47157.89473684211,,,-0.4300000000000068,
,1340.0,,,683.6734693877551,,,64.37,,73.0,,49908.16326530612,,,-8.629999999999995,
369.0,1061.0,1089.0,283.8461538461538,816.1538461538461,837.6923076923076,39.01,38.92,42.39,40.0,11353.846153846152,32646.153846153844,33507.692307692305,-0.990000000000002,-1.0799999999999983,2.3900000000000006
408.0,1288.0,1384.0,214.73684210526318,677.8947368421053,728.421052631579,69.07,71.69,66.27,70.0,15031.578947368422,47452.631578947374,50989.47368421053,-0.9300000000000068,1.6899999999999977,-3.730000000000004
260.0,273.0,,200.0,210.0,,38.98,35.1,,40.0,8000.0,8400.0,,-1.0200000000000031,-4.899999999999999,
,1201.0,,,790.1315789473684,,,50.41,,51.0,,40296.710526315794,,,-0.5900000000000034,
,1024.0,,,517.1717171717172,,,71.53,,74.0,,38270.707070707074,,,-2.469999999999999,
729.0,815.0,,650.8928571428571,727.6785714285713,,30.7,30.89,,31.0,20177.67857142857,22558.03571428571,,-0.3000000000000007,-0.10999999999999943,
436.0,1230.0,1208.0,335.38461538461536,946.1538461538461,929.2307692307692,38.71,38.59,37.09,40.0,13415.384615384613,37846.153846153844,37169.230769230766,-1.2899999999999991,-1.4099999999999966,-2.9099999999999966
,1057.0,,,1078.5714285714287,,,22.88,,24.0,,25885.71428571429,,,-1.120000000000001,
379.0,1114.0,1134.0,344.5454545454545,1012.7272727272726,1030.9090909090908,29.69,30.6,33.72,30.0,10336.363636363636,30381.81818181818,30927.272727272724,-0.3099999999999987,0.6000000000000014,3.719999999999999
338.0,926.0,940.0,338.0,926.0,940.0,25.16,24.9,22.66,25.0,8450.0,23150.0,23500.0,0.16000000000000014,-0.10000000000000142,-2.34
667.0,714.0,,314.62264150943395,336.79245283018867,,74.06,67.67,,81.0,25484.43396226415,27280.188679245282,,-6.939999999999998,-13.329999999999998,
423.0,447.0,,199.52830188679243,210.84905660377356,,80.84,73.05,,81.0,16161.792452830186,17078.77358490566,,-0.1599999999999966,-7.950000000000003,
382.0,1125.0,1071.0,382.0,1125.0,1071.0,24.29,24.61,21.9,25.0,9550.0,28125.0,26775.0,-0.7100000000000009,-0.39000000000000057,-3.1000000000000014
109.0,117.0,,63.372093023255815,68.02325581395348,,58.6,53.81,,61.0,3865.6976744186045,4149.418604651162,,-2.3999999999999986,-7.189999999999998,
427.0,1253.0,1281.0,284.6666666666667,835.3333333333334,854.0,50.14,50.06,50.06,50.0,14233.333333333334,41766.66666666667,42700.0,0.14000000000000057,0.060000000000002274,0.060000000000002274
461.0,494.0,,354.6153846153846,380.0,,38.27,34.69,,40.0,14184.615384615383,15200.0,,-1.7299999999999969,-5.310000000000002,
,743.0,,,562.8787878787879,,,39.33,,41.0,,23078.030303030304,,,-1.6700000000000017,
462.0,524.0,,471.42857142857144,534.6938775510204,,23.89,22.64,,24.0,11314.285714285714,12832.65306122449,,-0.10999999999999943,-1.3599999999999994,
,1111.0,,,514.3518518518518,,,77.49,,83.0,,42691.2037037037,,,-5.510000000000005,
